fecha,duracion,avg_ccv,max_ccv,seguidores,titulo
2023-05-05 20:34:00,2.9 hrs,11060.0,14706.0,429.0,"😱_presentación_himno_saiyans,_camiseta_kings_league,_desfile_y_chup_chup_🔥_#vamossaiyans_💙"
2023-05-04 20:45:00,5.7 hrs,9266.0,19816.0,1047.0,🚗_reaccionando_al_vídeos_del_tesla_para_aprender_sobre_mi_coche_y_pillar_ideas_🧐_mañana_sale_himno_saiyans_💙_valorant_luego...?_😈
2023-05-03 18:16:00,4.0 hrs,8968.0,12599.0,852.0,🏆🔥_torneo_de_valorant_con_el_escuadrón_🔥🏆_el_mejor_equipo_del_servidor_(el_servidor_de_mi_casa).
2023-05-02 23:16:00,2.8 hrs,9190.0,12674.0,627.0,🎮_probando_la_nueva_actualización_de_fortnite_(necesito_ganar_por_favor_🙏🏻)_quizás_después_valorant_jeje
2023-05-02 18:15:00,2.5 hrs,13620.0,17544.0,478.0,los_7_anuncios_de_saiyans_🔥_directo_histórico_💙_nueva_actualización_fortnite_x_star_wars_🌟
2023-05-01 20:22:00,5.5 hrs,11047.0,16812.0,1289.0,día_del_trabajador_y_aquí_estoy_😡_mundial_f1_ampeter_🚀_mañana_directo_especial_saiyans_🔥💙
2023-04-30 19:44:00,2.7 hrs,15504.0,28931.0,956.0,llegó_el_día_🚀_recibiendo_mi_tesla_y_cumpliendo_la_promesa_🚗_4_años_esperando...
2023-04-29 19:25:00,3.8 hrs,9062.0,12158.0,1134.0,"😱_el_mejor_equipo_de_la_historia_""el_escuadrón""_😱_nuevo_modo_valorant_""premier""_full_tryhard_aaaaaa_doy_todo_cabezas_soy_god_🔥"
2023-04-28 18:31:00,4.7 hrs,7711.0,12075.0,1169.0,probando_nuevo_juego_de_minecraft_😱_minecraft_legends_😱_en_un_torneo_vs_streamers_🏆
2023-04-27 17:23:00,5.3 hrs,12017.0,21956.0,1053.0,"🤪_randomizador_🙏🏻_heretics_vs_bbl_(partido_clave,_necesitamos_ganar)_🔥_estreno_""comiendo_con_lola_índigo""_💙"
2023-04-26 18:23:00,1.7 hrs,12501.0,17908.0,470.0,tengo_algo_que_anunciar..._🟠🟠🟠
2023-04-25 21:17:00,5.6 hrs,8945.0,10608.0,1713.0,haciendo_lo_que_diga_el_chat.
2023-04-24 19:59:00,5.4 hrs,10675.0,26338.0,1475.0,es_mi_cumpleaños_(18_años)_🥳_estreno_vídeo_de_mi_primera_carrera_🏃‍♂️💙_cierre_mercado_fichajes_kings_league_🚨
2023-04-20 20:20:00,1.9 hrs,33911.0,39654.0,1493.0,el_videojuego_de_grefg_en_la_vida_real_💙_red_bull_click_💙
2023-04-19 17:29:00,2.6 hrs,19474.0,28599.0,874.0,🔴_mi_primer_irl_en_madrid_🔴_en_busca_de_red_bull_click_con_guanyar_(mañana_es_el_gran_día)_🚀
2023-04-18 19:29:00,5.9 hrs,6647.0,9635.0,1013.0,😈_final_resident_evil_4_𝘿𝙄𝙁𝙄𝘾𝙐𝙇𝙏𝘼𝘿_𝙃𝘼𝙍𝘿𝘾𝙊𝙍𝙀_😈_2_días_para_red_bull_click_🚀
2023-04-17 18:34:00,6.5 hrs,10065.0,15975.0,1316.0,🧐_analizamos_equipo_las_saiyans_💙_resident_evil_4_𝙃𝘼𝙍𝘿𝘾𝙊𝙍𝙀_😈_mercato_kings_league_día_histórico_🔥_3_días_para_red_bull_click_🚀
2023-04-16 18:10:00,2.7 hrs,6733.0,8025.0,340.0,🔥_draft_queens_league_🔥_el_equipo_de_las_saiyans_💙
2023-04-15 19:27:00,2.6 hrs,8305.0,9943.0,1000.0,seguimos_con_el_mejor_juego_de_la_historia_🔥_resident_evil_4_𝙃𝘼𝙍𝘿𝘾𝙊𝙍𝙀_🔥_*mañana_draft_queens_league_a_las_18:00*
2023-04-14 17:59:00,6.6 hrs,8481.0,11144.0,1820.0,ha_llegado_el_día_del_vicio_😈_resident_evil_4_𝙃𝘼𝙍𝘿𝘾𝙊𝙍𝙀_😈
2023-04-13 18:50:00,4.1 hrs,13245.0,26506.0,1147.0,🚨_anuncio_nuevo_fichaje_de_saiyans_🔥💙_tráiler_red_bull_click_😱_resident_evil_4_𝙃𝘼𝙍𝘿𝘾𝙊𝙍𝙀_😈
2023-04-12 18:33:00,4.3 hrs,7392.0,9656.0,788.0,⛔_solicitudes_desban_⛔_resident_evil_4_𝙈á𝙓𝙄𝙈𝘼_𝘿𝙄𝙁𝙄𝘾𝙐𝙇𝙏𝘼𝘿_💀_heretics_vs_navi_(vct_jornada_4)_🔥🔫
2023-04-11 18:19:00,3.3 hrs,18184.0,28884.0,1634.0,🚨_anuncio_el_fichaje_más_importante_de_saiyans_🔥💙_después_resident_evil_4_𝙈á𝙓𝙄𝙈𝘼_𝘿𝙄𝙁𝙄𝘾𝙐𝙇𝙏𝘼𝘿_💀
2023-04-10 17:29:00,4.8 hrs,10207.0,14817.0,1140.0,pov:_te_quitan_todos_los_jugadores_😭_mercado_de_fichajes_🚨_los_nuevos_fichajes_de_saiyans_🔥💙_resident_evil_4_al_terminar_aaaaa
2023-04-09 20:41:00,4.0 hrs,10878.0,14782.0,1362.0,💪🏻_estreno_nuevo_episodio_de_mi_reto_físico_💙_resident_evil_4_máxima_dificultad_hardcore_tengo_miedo_aaaaaaaaaa_💀
2023-04-08 18:10:00,4.1 hrs,11405.0,12998.0,1408.0,180_minutos_de_resident_evil_4_remake_💙🎮_el_chat_decide_📣_yo_tengo_miedo..._😨
2023-04-07 19:27:00,3.0 hrs,22551.0,28899.0,1729.0,mercato_kings_league_🚨_el_futuro_de_saiyans_🔥_¿a_quén_ficho?_🤔_hago_lo_que_me_diga_el_chat_📣_ya_me_cansé_de_ser_buena_onda.
2023-04-06 20:11:00,2.7 hrs,11828.0,16457.0,669.0,hasta_los_🥚_de_la_kings_league_y_el_pu**_mercato_🤬_heretics_vs_fnatic_vct_🥰
2023-04-04 17:54:00,2.0 hrs,12121.0,20954.0,731.0,🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑_mercato_🤑
2023-04-03 18:56:00,5.5 hrs,21624.0,42930.0,3360.0,"🤑🚨_mercato_kings_league_🚨🤑_cláusulas,_fichajes,_sorpresas_🔥_si_me_fichan_a_r._carbó_o_briones_me_voy_de_la_kings_league."
2023-04-02 18:31:00,4.7 hrs,13003.0,16796.0,1869.0,mi_apuesta_con_gemita_👱🏻‍♀️_nueva_cámara_para_stream_📷_f1_con_nuevo_volante_🚗_mañana_mercato_kings_league_❗
2023-03-31 21:10:00,2.7 hrs,15485.0,20053.0,905.0,mi_apuesta_con_kameto_🙏🏻_heretics_vs_karmine_corp_🔥_vct_emea_jornada_2
2023-03-30 22:41:00,2.2 hrs,18483.0,26287.0,1298.0,🍟_probando_el_menú_de_ibai_😋_mercato_kings_league_🚨_apuesta_con_un_francés_😡
2023-03-28 17:33:00,2.7 hrs,12300.0,18643.0,755.0,😱_el_primer_partido_de_heretics_valorant_en_europa_|_heretics_vs_fut_esports_|_vct_emea_jornada_1_😱
2023-03-27 21:39:00,3.9 hrs,21632.0,51768.0,2390.0,"hablemos..._🔥💙_final_kings_league,_noticia_importante,_after_kings_final_🚨"
2023-03-26 16:00:00,4.7 hrs,56784.0,173889.0,8142.0,💙🔥_la_gran_final_de_la_kings_league_🔥💙_#vamossaiyans
2023-03-26 13:07:00,0.1 hrs,65.0,65.0,0.0,🔥_la_rueda_de_prensa_del_camp_nou_🔥_finales_kings_league_#vamossaiyans
2023-03-25 19:43:00,2.0 hrs,6818.0,8346.0,573.0,🔥_la_rueda_de_prensa_del_camp_nou_🔥_finales_kings_league_#vamossaiyans
2023-03-24 16:29:00,1.8 hrs,36226.0,63235.0,1212.0,🔥_saiyans_vs_kunisports_🖤_el_partido_de_nuestra_vida_|_playoffs_kings_league_#vamossaiyans
2023-03-23 19:41:00,4.0 hrs,16431.0,36897.0,1581.0,💙_presentación_mi_nuevo_reto_físico_💪🏻_el_último_chup_chup_de_la_kings_league_🔥_mañana_saiyans_vs_kunisports_a_las_17:00_🙏🏻
2023-03-22 17:03:00,5.8 hrs,30634.0,42392.0,3569.0,💙_reaccionando_al_creativo_2.0_de_fortnite_😱_a_las_20:00_#clashico_españa_vs_francia_en_clash_royale_#ad_🔥_mañana_mi_nuevo_reto_físico_💪
2023-03-21 19:41:00,4.7 hrs,12131.0,21377.0,2094.0,🔥_novedades_saiyans_🔥_mañana_es_el_gran_día_de_fortnite_(creativo_2.0)_🙏🏻_entrenamos_para_el_torneo_de_clash_royale_españa_vs_francia_😈
